#Filename                      Shift
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00164.a_straight_es_ms.fits     -0.5065734
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00165.a_straight_es_ms.fits     -0.4519326
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00166.a_straight_es_ms.fits     -0.3683899
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00167.a_straight_es_ms.fits     -0.2589721
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00168.a_straight_es_ms.fits     -0.3359710
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00169.a_straight_es_ms.fits     -0.4722222
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00170.a_straight_es_ms.fits     -0.4139322
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00171.a_straight_es_ms.fits     -0.2360899
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00172.a_straight_es_ms.fits     -0.1665514
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00173.a_straight_es_ms.fits     -0.2861399
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00174.a_straight_es_ms.fits     -0.4742130
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00175.a_straight_es_ms.fits     -0.6334250
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00176.a_straight_es_ms.fits     -0.5154949
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00177.a_straight_es_ms.fits     -0.3584561
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00178.a_straight_es_ms.fits     -0.3286326
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00179.a_straight_es_ms.fits     -0.3468374
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00180.a_straight_es_ms.fits     -0.4193240
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00181.a_straight_es_ms.fits     -0.1043630
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00182.a_straight_es_ms.fits     -0.1940307
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00183.a_straight_es_ms.fits     -0.2618165
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00184.a_straight_es_ms.fits     -0.4348173
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00185.a_straight_es_ms.fits     -0.1174047
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00186.a_straight_es_ms.fits     -0.2213093
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00187.a_straight_es_ms.fits     -0.1859920
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00188.a_straight_es_ms.fits     -0.0171682
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00189.a_straight_es_ms.fits     -0.7217895
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00190.a_straight_es_ms.fits     -0.4219907
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00191.a_straight_es_ms.fits     -0.6875861
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00192.a_straight_es_ms.fits     -0.3787355
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00193.a_straight_es_ms.fits     -0.2476524
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00194.a_straight_es_ms.fits     -0.2410871
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00195.a_straight_es_ms.fits      0.0653780
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00196.a_straight_es_ms.fits     -0.4236930
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00197.a_straight_es_ms.fits     -0.6407208
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00198.a_straight_es_ms.fits     -0.1610500
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00199.a_straight_es_ms.fits     -0.3901294
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00200.a_straight_es_ms.fits     -0.3075673
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00201.a_straight_es_ms.fits      0.0991191
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00202.a_straight_es_ms.fits     -0.2087716
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00203.a_straight_es_ms.fits     -0.0279305
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00204.a_straight_es_ms.fits     -0.3581634
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00205.a_straight_es_ms.fits     -0.1479874
../../../../surveys/bd_burgasser_irtf/2mass_1821/bigdog/proc/run-00206.a_straight_es_ms.fits     -0.3862505
